"prov_identifier","lat_prov","long_prov","elev_prov","MAT_prov","MSP100_prov","spring_event","fall_event","lat_garden","long_garden","elev_garden","year","MAT_garden","MSP100_garden","prov_continent","garden_continent","prov_garden_continent","species","species_type","garden_identifier","label","percentage","sd","distance_from_garden","earth_distance_from_garden","earth_distance_from_garden_min","spring_event_closest_prov","spring_event_difference","fall_event_closest_prov","fall_event_difference","MAT_diffo","species_garden","fitA_spring_lat_slope","fitA_spring_lat_intercept","Species","fitA_spring_lat_diffo_slope","fitA_spring_lat_diffo_intercept","fitA_fall_lat_diffo_slope","fitA_fall_lat_diffo_intercept","fitA_spring_mat_diffo_slope","fitA_spring_mat_diffo_intercept","fitA_fall_mat_diffo_slope","fitA_fall_mat_diffo_intercept","fitA_spring_mat_slope","fitA_spring_mat_intercept","fitC_spring_lat_slope","fitC_spring_lat_intercept","fitC_fall_lat_slope","fitC_fall_lat_intercept","doy","identifier","gdd_10yr_mean","fitD_spring_lat_slope","fitD_spring_lat_intercept","fitD_spring_mat_slope","fitD_spring_mat_intercept","fitA_spring_earth_distance_slope","fitA_spring_earth_distance_intercept","fitA_fall_earth_distance_slope","fitA_fall_earth_distance_intercept"
"prov18",55.235,-3.853,90,8.03333,12.943,149.016,295.252,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",75.12573671,3.408488249,3.335,371.1915198,41483.74089,146.59,-2.426,303.296,8.044,1.14167,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,149,"prov18",874.7809804,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov19",55.088,-2.222,90,7.866666667,8.2579,155,297.308,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",81.268885,3.342846986,3.188,369.9182741,41483.74089,146.59,-8.41,303.296,5.988,1.308333333,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,155,"prov19",986.515978,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov20",54.743,-1.352,102,8.891666667,7.0849,149.744,298.337,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",89.52206502,3.281208665,2.843,355.9278758,41483.74089,146.59,-3.154,303.296,4.959,0.283333333,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,150,"prov20",1028.694977,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov21",54.274,-0.49,52,8.825,7.7292,146.105,298.639,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",89.30507444,3.250349257,2.374,344.8654023,41483.74089,146.59,0.485,303.296,4.657,0.35,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,146,"prov21",989.4569779,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov22",54.264,-2.87,79,8.716666667,14.735,148.288,300.091,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",91.74323685,3.340852359,2.364,270.3580836,41483.74089,146.59,-1.698,303.296,3.205,0.458333333,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,148,"prov22",1051.930976,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov23",54.262,-1.133,142,8.175,8.6285,149.34,300.696,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",89.22339849,3.399874029,2.362,317.8123505,41483.74089,146.59,-2.75,303.296,2.6,1,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,149,"prov23",983.104978,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov24",54.203,-2.104,202,7.25,16.194,145.943,298.942,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",67.66857962,3.599737365,2.303,280.3739674,41483.74089,146.59,0.647,303.296,4.354,1.925,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,146,"prov24",776.5689826,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov25",54.182,-2.689,170,7.933333333,12.08,149.097,299.486,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",92.48437944,3.38864264,2.282,264.6553076,41483.74089,146.59,-2.507,303.296,3.81,1.241666667,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,149,"prov25",1048.903977,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov26",53.308,-0.861,54,9.266666667,6.1642,146.348,298.579,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",80.22790504,3.606690798,1.408,253.3349118,41483.74089,146.59,0.242,303.296,4.717,0.091666667,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,146,"prov26",1082.397976,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov27",53.104,-1.619,239,8.616666667,9.8075,148.127,304.99,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",89.17162413,3.6890115,1.204,199.696195,41483.74089,146.59,-1.537,303.296,-1.694,0.558333333,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,148,"prov27",1008.292977,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov28",53.079,-3.799,57,7.091666667,18.995,144.569,302.329,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",84.81896631,3.494268571,1.179,131.1951577,41483.74089,146.59,2.021,303.296,0.967,2.083333333,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,145,"prov28",919.6089794,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov29",52.852,-1.82,142,9.35,7.2146,145.054,301.603,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",85.45823295,3.593183592,0.952,171.4645336,41483.74089,146.59,1.536,303.296,1.693,0.175,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,145,"prov29",1034.671977,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov30",52.621,-2.523,99,9.116666667,7.1433,145.216,302.933,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",89.10723933,3.627032231,0.721,118.482238,41483.74089,146.59,1.374,303.296,0.363,0.058333333,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,145,"prov30",1002.921978,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov31",52.43,-4.059,90,8.4,10.512,145.782,303.054,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",84.21352906,3.362671259,0.53,61.57854418,41483.74089,146.59,0.808,303.296,0.242,0.775,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,146,"prov31",1112.727975,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov32",52.166,0.415,96,9.45,6.2385,146.995,301.3,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",77.94330353,3.730621442,0.266,290.7333001,41483.74089,146.59,-0.405,303.296,1.996,0.275,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,147,"prov32",1112.411975,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov33",52.158,-0.11,79,9.533333333,5.6216,145.539,307.046,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",76.68777652,3.724074778,0.258,254.8515979,41483.74089,146.59,1.051,303.296,-3.75,0.358333333,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,146,"prov33",1109.854975,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov34",52.05,0.883,66,9.791666667,5.6555,139.636,305.655,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",77.74861653,3.797586905,0.15,322.1747384,41483.74089,146.59,6.954,303.296,-2.359,0.616666667,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,140,"prov34",1006.070978,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov35",51.986,-3.213,198,7.941666667,9.4339,146.59,303.296,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",95.40740308,3.460114845,0.086,41.48374089,41483.74089,146.59,0,303.296,0,1.233333333,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,147,"prov35",1022.564977,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov36",51.678,-2.679,208,9.966666667,10.524,141.577,301.3,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",78.46365603,3.496576019,0.222,81.19664453,41483.74089,146.59,5.013,303.296,1.996,0.791666667,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,142,"prov36",1057.328976,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov37",51.606,-2.285,160,9.475,8.615,144.973,303.901,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",83.3113026,3.642076937,0.294,109.6111168,41483.74089,146.59,1.617,303.296,-0.605,0.3,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,145,"prov37",1048.773977,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov38",51.546,-3.234,158,9.216666667,13.293,144.407,304.264,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",81.66341525,3.360232766,0.354,55.50648473,41483.74089,146.59,2.183,303.296,-0.968,0.041666667,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,144,"prov38",1076.920976,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov39",51.189,-3.583,102,8.958333333,15.412,145.135,299.909,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",89.04669468,3.312264668,0.711,80.52447998,41483.74089,146.59,1.455,303.296,3.387,0.216666667,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,145,"prov39",1053.628976,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov40",51.011,-0.628,60,10.79,8.5963,141.739,300.696,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",71.26474085,3.596503434,0.889,241.6212332,41483.74089,146.59,4.851,303.296,2.6,1.615,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,142,"prov40",1104.198975,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov41",50.908,-0.616,194,10.449165,9.3624,142.466,302.994,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",70.0759778,3.514495249,0.992,247.4994717,41483.74089,146.59,4.124,303.296,0.302,1.274165,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,142,"prov41",1117.261975,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov42",50.637,-2.136,126,10.10833,8.6759,141.725,303.659,51.9,-3.8,215,"2013",9.175,14.80833333,"Europe","Europe","same","Fraxinus excelsior","angiosperm","Q*","EA FRAXEX Rosique-Esplugas 2021",71.80103456,3.216097278,1.263,182.2833642,41483.74089,146.59,4.865,303.296,-0.363,0.93333,"Fraxinus excelsior Q*",0.617800923,113.5866615,"Fraxinus excelsior",1.002268987,144.5904012,-1.07573373,301.8774179,0.752848433,146.1455961,-1.328576272,301.0215333,-0.768487294,153.5299734,0.874960826,100.0013832,-1.17196897,359.1262961,142,"prov42",1134.065975,-28.64535482,2510.570407,84.04306358,277.5106251,0.00803414407954046,144.510943608438,-0.00934565000450294,302.209523857352
"prov1",48.45583333,10.06333333,560,8.1,7.05,116.96,302.94,42.9575,26.62833,350,"2013",10.325,5.475,"Europe","Europe","same","Fagus sylvatica","angiosperm","R*","EA FAGUSY Petkova et al 2017",78.70706072,5.035286629,5.49833333,1423.429673,214981.0891,115.62,-1.34,303.2225,0.2825,2.225,"Fagus sylvatica R*",0.574346644,95.30634305,"Fagus sylvatica",-0.232597255,124.0346331,0.668980255,302.5061516,-1.453258919,125.9003648,0.697983738,303.9528486,0.814029724,116.8726208,0.229165882,99.95820712,0.271095446,290.3597261,117,"prov1",493.650989,0.12148346,590.4502312,94.26125022,-151.0947959,0.00133198164426686,122.395766866905,0.00349922815222687,301.826539674145
"prov2",50.13333333,12.18333333,611,6,7,115.01,302.644,42.9575,26.62833,350,"2013",10.325,5.475,"Europe","Europe","same","Fagus sylvatica","angiosperm","R*","EA FAGUSY Petkova et al 2017",67.74911813,5.344873385,7.17583333,1361.377189,214981.0891,115.62,0.61,303.2225,0.5785,4.325,"Fagus sylvatica R*",0.574346644,95.30634305,"Fagus sylvatica",-0.232597255,124.0346331,0.668980255,302.5061516,-1.453258919,125.9003648,0.697983738,303.9528486,0.814029724,116.8726208,0.229165882,99.95820712,0.271095446,290.3597261,115,"prov2",379.3999915,0.12148346,590.4502312,94.26125022,-151.0947959,0.00133198164426686,122.395766866905,0.00349922815222687,301.826539674145
"prov3",50.50416667,11.32805556,650,6.5,9,115.62,303.088,42.9575,26.62833,350,"2013",10.325,5.475,"Europe","Europe","same","Fagus sylvatica","angiosperm","R*","EA FAGUSY Petkova et al 2017",71.65867912,5.364054797,7.54666667,1434.763086,214981.0891,115.62,0,303.2225,0.1345,3.825,"Fagus sylvatica R*",0.574346644,95.30634305,"Fagus sylvatica",-0.232597255,124.0346331,0.668980255,302.5061516,-1.453258919,125.9003648,0.697983738,303.9528486,0.814029724,116.8726208,0.229165882,99.95820712,0.271095446,290.3597261,116,"prov3",433.5739903,0.12148346,590.4502312,94.26125022,-151.0947959,0.00133198164426686,122.395766866905,0.00349922815222687,301.826539674145
"prov4",48.21833333,10.42305556,565,7,8,116.96,303.729,42.9575,26.62833,350,"2013",10.325,5.475,"Europe","Europe","same","Fagus sylvatica","angiosperm","R*","EA FAGUSY Petkova et al 2017",79.7716222,4.945286842,5.26083333,1389.603912,214981.0891,115.62,-1.34,303.2225,-0.5065,3.325,"Fagus sylvatica R*",0.574346644,95.30634305,"Fagus sylvatica",-0.232597255,124.0346331,0.668980255,302.5061516,-1.453258919,125.9003648,0.697983738,303.9528486,0.814029724,116.8726208,0.229165882,99.95820712,0.271095446,290.3597261,117,"prov4",513.3969885,0.12148346,590.4502312,94.26125022,-151.0947959,0.00133198164426686,122.395766866905,0.00349922815222687,301.826539674145
"prov5",49.95166667,10.48833333,344,8,8,117.36,305.307,42.9575,26.62833,350,"2013",10.325,5.475,"Europe","Europe","same","Fagus sylvatica","angiosperm","R*","EA FAGUSY Petkova et al 2017",83.95299192,5.027079837,6.99416667,1458.901399,214981.0891,115.62,-1.74,303.2225,-2.0845,2.325,"Fagus sylvatica R*",0.574346644,95.30634305,"Fagus sylvatica",-0.232597255,124.0346331,0.668980255,302.5061516,-1.453258919,125.9003648,0.697983738,303.9528486,0.814029724,116.8726208,0.229165882,99.95820712,0.271095446,290.3597261,117,"prov5",544.7849878,0.12148346,590.4502312,94.26125022,-151.0947959,0.00133198164426686,122.395766866905,0.00349922815222687,301.826539674145
"prov6",41.97361111,24.37722222,1300,7,9.6,115.62,296.727,42.9575,26.62833,350,"2013",10.325,5.475,"Europe","Europe","same","Fagus sylvatica","angiosperm","R*","EA FAGUSY Petkova et al 2017",65.9629505,5.037252544,0.98388889,214.9810891,214981.0891,115.62,0,303.2225,6.4955,3.325,"Fagus sylvatica R*",0.574346644,95.30634305,"Fagus sylvatica",-0.232597255,124.0346331,0.668980255,302.5061516,-1.453258919,125.9003648,0.697983738,303.9528486,0.814029724,116.8726208,0.229165882,99.95820712,0.271095446,290.3597261,116,"prov6",364.8419918,0.12148346,590.4502312,94.26125022,-151.0947959,0.00133198164426686,122.395766866905,0.00349922815222687,301.826539674145
