Lat,Long,Date,Temp,Year,Month
57.484,-3.17,2013-10-30,5.81999987,2013,10
57.484,-3.17,2013-10-31,6.339999858,2013,10
57.484,-3.17,2013-11-01,6.149999863,2013,11
57.484,-3.17,2013-11-02,3.369999925,2013,11
57.484,-3.17,2013-11-03,3.969999911,2013,11
57.484,-3.17,2013-11-04,4.539999899,2013,11
57.484,-3.17,2013-11-05,0.839999981,2013,11
57.484,-3.17,2013-11-06,2.739999939,2013,11
57.484,-3.17,2013-11-07,3.779999916,2013,11
57.484,-3.17,2013-11-08,5.079999886,2013,11
57.484,-3.17,2013-11-09,1.35999997,2013,11
57.484,-3.17,2013-11-10,3.429999923,2013,11
57.484,-3.17,2013-11-11,5.109999886,2013,11
57.484,-3.17,2013-11-12,4.999999888,2013,11
57.484,-3.17,2013-11-13,5.839999869,2013,11
57.484,-3.17,2013-11-14,6.669999851,2013,11
57.484,-3.17,2013-11-15,7.499999832,2013,11
57.484,-3.17,2013-11-16,8.409999812,2013,11
57.484,-3.17,2013-11-17,2.579999942,2013,11
57.484,-3.17,2013-11-18,2.649999941,2013,11
57.484,-3.17,2013-11-19,1.089999976,2013,11
57.484,-3.17,2013-11-20,2.079999954,2013,11
57.484,-3.17,2013-11-21,2.649999941,2013,11
57.484,-3.17,2013-11-22,1.099999975,2013,11
57.484,-3.17,2013-11-23,3.479999922,2013,11
57.484,-3.17,2013-11-24,3.019999932,2013,11
57.484,-3.17,2013-11-25,0.419999991,2013,11
57.484,-3.17,2013-11-26,3.949999912,2013,11
57.484,-3.17,2013-11-27,6.429999856,2013,11
57.484,-3.17,2013-11-28,4.599999897,2013,11
57.484,-3.17,2013-11-29,4.289999904,2013,11
57.484,-3.17,2013-11-30,6.119999863,2013,11
57.484,-3.17,2013-12-01,6.309999859,2013,12
57.484,-3.17,2013-12-02,4.359999903,2013,12
57.484,-3.17,2013-12-03,6.089999864,2013,12
57.484,-3.17,2013-12-04,3.389999924,2013,12
57.484,-3.17,2013-12-05,1.239999972,2013,12
57.484,-3.17,2013-12-06,-1.419999968,2013,12
57.484,-3.17,2013-12-07,3.369999925,2013,12
57.484,-3.17,2013-12-08,6.339999858,2013,12
57.484,-3.17,2013-12-09,10.89999976,2013,12
57.484,-3.17,2013-12-10,10.70999976,2013,12
57.484,-3.17,2013-12-11,11.39999975,2013,12
57.484,-3.17,2013-12-12,10.44999977,2013,12
57.484,-3.17,2013-12-13,9.599999785,2013,12
57.484,-3.17,2013-12-14,6.759999849,2013,12
57.484,-3.17,2013-12-15,4.619999897,2013,12
57.484,-3.17,2013-12-16,3.329999926,2013,12
57.484,-3.17,2013-12-17,4.209999906,2013,12
57.484,-3.17,2013-12-18,6.099999864,2013,12
57.484,-3.17,2013-12-19,1.589999964,2013,12
57.484,-3.17,2013-12-20,4.089999909,2013,12
57.484,-3.17,2013-12-21,4.759999894,2013,12
57.484,-3.17,2013-12-22,2.529999943,2013,12
57.484,-3.17,2013-12-23,3.729999917,2013,12
57.484,-3.17,2013-12-24,2.389999947,2013,12
57.484,-3.17,2013-12-25,2.969999934,2013,12
57.484,-3.17,2013-12-26,3.359999925,2013,12
57.484,-3.17,2013-12-27,3.219999928,2013,12
57.484,-3.17,2013-12-28,4.529999899,2013,12
57.484,-3.17,2013-12-29,2.769999938,2013,12
57.484,-3.17,2013-12-30,2.969999934,2013,12
57.484,-3.17,2013-12-31,2.929999935,2013,12
57.484,-3.17,2014-01-01,3.779999916,2014,1
57.484,-3.17,2014-01-02,4.379999902,2014,1
57.484,-3.17,2014-01-03,3.629999919,2014,1
57.484,-3.17,2014-01-04,4.049999909,2014,1
57.484,-3.17,2014-01-05,1.439999968,2014,1
57.484,-3.17,2014-01-06,2.819999937,2014,1
57.484,-3.17,2014-01-07,5.839999869,2014,1
57.484,-3.17,2014-01-08,5.149999885,2014,1
57.484,-3.17,2014-01-09,2.969999934,2014,1
57.484,-3.17,2014-01-10,3.519999921,2014,1
57.484,-3.17,2014-01-11,1.589999964,2014,1
57.484,-3.17,2014-01-12,0.719999984,2014,1
57.484,-3.17,2014-01-13,1.149999974,2014,1
57.484,-3.17,2014-01-14,1.589999964,2014,1
57.484,-3.17,2014-01-15,3.10999993,2014,1
57.484,-3.17,2014-01-16,3.029999932,2014,1
57.484,-3.17,2014-01-17,3.259999927,2014,1
57.484,-3.17,2014-01-18,3.669999918,2014,1
57.484,-3.17,2014-01-19,5.569999876,2014,1
57.484,-3.17,2014-01-20,3.969999911,2014,1
57.484,-3.17,2014-01-21,2.489999944,2014,1
57.484,-3.17,2014-01-22,3.249999927,2014,1
57.484,-3.17,2014-01-23,3.179999929,2014,1
57.484,-3.17,2014-01-24,2.139999952,2014,1
57.484,-3.17,2014-01-25,3.519999921,2014,1
57.484,-3.17,2014-01-26,1.909999957,2014,1
57.484,-3.17,2014-01-27,1.959999956,2014,1
57.484,-3.17,2014-01-28,2.399999946,2014,1
57.484,-3.17,2014-01-29,2.279999949,2014,1
57.484,-3.17,2014-01-30,2.089999953,2014,1
57.484,-3.17,2014-01-31,2.069999954,2014,1
57.484,-3.17,2014-02-01,2.789999938,2014,2
57.484,-3.17,2014-02-02,3.899999913,2014,2
57.484,-3.17,2014-02-03,4.389999902,2014,2
57.484,-3.17,2014-02-04,4.4799999,2014,2
57.484,-3.17,2014-02-05,3.209999928,2014,2
57.484,-3.17,2014-02-06,3.989999911,2014,2
57.484,-3.17,2014-02-07,1.449999968,2014,2
57.484,-3.17,2014-02-08,2.089999953,2014,2
57.484,-3.17,2014-02-09,3.909999913,2014,2
57.484,-3.17,2014-02-10,4.00999991,2014,2
57.484,-3.17,2014-02-11,0.559999987,2014,2
57.484,-3.17,2014-02-12,0.479999989,2014,2
57.484,-3.17,2014-02-13,2.039999954,2014,2
57.484,-3.17,2014-02-14,3.069999931,2014,2
57.484,-3.17,2014-02-15,2.799999937,2014,2
57.484,-3.17,2014-02-16,3.099999931,2014,2
57.484,-3.17,2014-02-17,0.329999993,2014,2
57.484,-3.17,2014-02-18,2.169999951,2014,2
57.484,-3.17,2014-02-19,4.979999889,2014,2
57.484,-3.17,2014-02-20,6.309999859,2014,2
57.484,-3.17,2014-02-21,4.059999909,2014,2
57.484,-3.17,2014-02-22,5.959999867,2014,2
57.484,-3.17,2014-02-23,7.799999826,2014,2
57.484,-3.17,2014-02-24,5.859999869,2014,2
57.484,-3.17,2014-02-25,5.81999987,2014,2
57.484,-3.17,2014-02-26,6.599999852,2014,2
57.484,-3.17,2014-02-27,5.399999879,2014,2
57.484,-3.17,2014-02-28,2.969999934,2014,2
57.484,-3.17,2014-03-01,3.299999926,2014,3
57.484,-3.17,2014-03-02,3.679999918,2014,3
57.484,-3.17,2014-03-03,4.239999905,2014,3
57.484,-3.17,2014-03-04,2.069999954,2014,3
57.484,-3.17,2014-03-05,5.099999886,2014,3
57.484,-3.17,2014-03-06,6.739999849,2014,3
57.484,-3.17,2014-03-07,4.639999896,2014,3
57.484,-3.17,2014-03-08,5.38999988,2014,3
57.484,-3.17,2014-03-09,7.189999839,2014,3
57.484,-3.17,2014-03-10,4.649999896,2014,3
57.484,-3.17,2014-03-11,6.199999861,2014,3
57.484,-3.17,2014-03-12,5.039999887,2014,3
57.484,-3.17,2014-03-13,6.609999852,2014,3
57.484,-3.17,2014-03-14,7.13999984,2014,3
57.484,-3.17,2014-03-15,8.629999807,2014,3
57.484,-3.17,2014-03-16,9.709999783,2014,3
57.484,-3.17,2014-03-17,9.39999979,2014,3
57.484,-3.17,2014-03-18,8.51999981,2014,3
57.484,-3.17,2014-03-19,8.179999817,2014,3
57.484,-3.17,2014-03-20,7.889999824,2014,3
57.484,-3.17,2014-03-21,3.779999916,2014,3
57.484,-3.17,2014-03-22,2.329999948,2014,3
57.484,-3.17,2014-03-23,2.969999934,2014,3
57.484,-3.17,2014-03-24,2.209999951,2014,3
57.484,-3.17,2014-03-25,5.199999884,2014,3
57.484,-3.17,2014-03-26,3.779999916,2014,3
57.484,-3.17,2014-03-27,5.019999888,2014,3
57.484,-3.17,2014-03-28,4.639999896,2014,3
57.484,-3.17,2014-03-29,6.559999853,2014,3
57.484,-3.17,2014-03-30,6.889999846,2014,3
57.484,-3.17,2014-03-31,6.829999847,2014,3
57.484,-3.17,2014-04-01,5.81999987,2014,4
57.484,-3.17,2014-04-02,5.779999871,2014,4
57.484,-3.17,2014-04-03,5.649999874,2014,4
57.484,-3.17,2014-04-04,6.649999851,2014,4
57.484,-3.17,2014-04-05,7.089999842,2014,4
57.484,-3.17,2014-04-06,9.229999794,2014,4
57.484,-3.17,2014-04-07,6.779999848,2014,4
57.484,-3.17,2014-04-08,6.669999851,2014,4
57.484,-3.17,2014-04-09,9.019999798,2014,4
57.484,-3.17,2014-04-10,9.069999797,2014,4
57.484,-3.17,2014-04-11,6.159999862,2014,4
57.484,-3.17,2014-04-12,9.38999979,2014,4
57.484,-3.17,2014-04-13,8.299999814,2014,4
57.484,-3.17,2014-04-14,7.059999842,2014,4
57.484,-3.17,2014-04-15,5.229999883,2014,4
57.484,-3.17,2014-04-16,7.649999829,2014,4
57.484,-3.17,2014-04-17,7.679999828,2014,4
57.484,-3.17,2014-04-18,5.999999866,2014,4
57.484,-3.17,2014-04-19,7.389999835,2014,4
57.484,-3.17,2014-04-20,6.26999986,2014,4
57.484,-3.17,2014-04-21,7.339999836,2014,4
57.484,-3.17,2014-04-22,6.759999849,2014,4
57.484,-3.17,2014-04-23,10.89999976,2014,4
57.484,-3.17,2014-04-24,8.709999805,2014,4
57.484,-3.17,2014-04-25,6.189999862,2014,4
57.484,-3.17,2014-04-26,9.38999979,2014,4
57.484,-3.17,2014-04-27,8.569999808,2014,4
57.484,-3.17,2014-04-28,9.019999798,2014,4
57.484,-3.17,2014-04-29,6.499999855,2014,4
57.484,-3.17,2014-04-30,5.669999873,2014,4
57.484,-3.17,2014-05-01,5.019999888,2014,5
57.484,-3.17,2014-05-02,3.439999923,2014,5
57.484,-3.17,2014-05-03,5.34999988,2014,5
57.484,-3.17,2014-05-04,11.46999974,2014,5
57.484,-3.17,2014-05-05,12.01999973,2014,5
57.484,-3.17,2014-05-06,11.48999974,2014,5
57.484,-3.17,2014-05-07,9.38999979,2014,5
57.484,-3.17,2014-05-08,9.289999792,2014,5
57.484,-3.17,2014-05-09,9.109999796,2014,5
57.484,-3.17,2014-05-10,8.269999815,2014,5
57.484,-3.17,2014-05-11,8.9599998,2014,5
57.484,-3.17,2014-05-12,7.669999829,2014,5
57.484,-3.17,2014-05-13,6.289999859,2014,5
57.484,-3.17,2014-05-14,7.709999828,2014,5
57.484,-3.17,2014-05-15,12.06999973,2014,5
57.484,-3.17,2014-05-16,13.2099997,2014,5
57.484,-3.17,2014-05-17,10.49999977,2014,5
57.484,-3.17,2014-05-18,13.04999971,2014,5
57.484,-3.17,2014-05-19,13.4399997,2014,5
57.484,-3.17,2014-05-20,12.17999973,2014,5
57.484,-3.17,2014-05-21,11.57999974,2014,5
57.484,-3.17,2014-05-22,8.029999821,2014,5
57.484,-3.17,2014-05-23,8.839999802,2014,5
57.484,-3.17,2014-05-24,10.38999977,2014,5
57.484,-3.17,2014-05-25,10.02999978,2014,5
57.484,-3.17,2014-05-26,12.26999973,2014,5
57.484,-3.17,2014-05-27,11.50999974,2014,5
57.484,-3.17,2014-05-28,10.87999976,2014,5
57.484,-3.17,2014-05-29,10.93999976,2014,5
57.484,-3.17,2014-05-30,9.179999795,2014,5
57.484,-3.17,2014-05-31,11.85999973,2014,5
57.484,-3.17,2014-06-01,12.82999971,2014,6
57.484,-3.17,2014-06-02,13.76999969,2014,6
57.484,-3.17,2014-06-03,12.20999973,2014,6
57.484,-3.17,2014-06-04,8.569999808,2014,6
57.484,-3.17,2014-06-05,12.17999973,2014,6
57.484,-3.17,2014-06-06,14.07999969,2014,6
57.484,-3.17,2014-06-07,13.4199997,2014,6
57.484,-3.17,2014-06-08,14.57999967,2014,6
57.484,-3.17,2014-06-09,14.00999969,2014,6
57.484,-3.17,2014-06-10,14.20999968,2014,6
57.484,-3.17,2014-06-11,14.03999969,2014,6
57.484,-3.17,2014-06-12,13.73999969,2014,6
57.484,-3.17,2014-06-13,14.46999968,2014,6
57.484,-3.17,2014-06-14,14.72999967,2014,6
57.484,-3.17,2014-06-15,13.00999971,2014,6
57.484,-3.17,2014-06-16,14.11999968,2014,6
57.484,-3.17,2014-06-17,16.89999962,2014,6
57.484,-3.17,2014-06-18,15.21999966,2014,6
57.484,-3.17,2014-06-19,13.2199997,2014,6
57.484,-3.17,2014-06-20,13.2099997,2014,6
57.484,-3.17,2014-06-21,13.12999971,2014,6
57.484,-3.17,2014-06-22,12.99999971,2014,6
57.484,-3.17,2014-06-23,14.07999969,2014,6
57.484,-3.17,2014-06-24,12.86999971,2014,6
57.484,-3.17,2014-06-25,10.36999977,2014,6
57.484,-3.17,2014-06-26,10.62999976,2014,6
57.484,-3.17,2014-06-27,10.13999977,2014,6
57.484,-3.17,2014-06-28,10.52999976,2014,6
57.484,-3.17,2014-06-29,10.67999976,2014,6
57.484,-3.17,2014-06-30,11.51999974,2014,6
57.484,-3.17,2014-07-01,13.04999971,2014,7
57.484,-3.17,2014-07-02,13.69999969,2014,7
57.484,-3.17,2014-07-03,13.2999997,2014,7
57.484,-3.17,2014-07-04,15.82999965,2014,7
57.484,-3.17,2014-07-05,12.50999972,2014,7
57.484,-3.17,2014-07-06,11.41999974,2014,7
57.484,-3.17,2014-07-07,11.38999975,2014,7
57.484,-3.17,2014-07-08,11.88999973,2014,7
57.484,-3.17,2014-07-09,12.93999971,2014,7
57.484,-3.17,2014-07-10,11.72999974,2014,7
57.484,-3.17,2014-07-11,14.20999968,2014,7
57.484,-3.17,2014-07-12,15.62999965,2014,7
57.484,-3.17,2014-07-13,16.09999964,2014,7
57.484,-3.17,2014-07-14,14.45999968,2014,7
57.484,-3.17,2014-07-15,15.33999966,2014,7
57.484,-3.17,2014-07-16,15.25999966,2014,7
57.484,-3.17,2014-07-17,16.29999964,2014,7
57.484,-3.17,2014-07-18,14.44999968,2014,7
57.484,-3.17,2014-07-19,15.33999966,2014,7
57.484,-3.17,2014-07-20,16.39999963,2014,7
57.484,-3.17,2014-07-21,17.28999961,2014,7
57.484,-3.17,2014-07-22,16.51999963,2014,7
57.484,-3.17,2014-07-23,16.65999963,2014,7
57.484,-3.17,2014-07-24,17.49999961,2014,7
57.484,-3.17,2014-07-25,16.37999963,2014,7
57.484,-3.17,2014-07-26,16.85999962,2014,7
57.484,-3.17,2014-07-27,15.13999966,2014,7
57.484,-3.17,2014-07-28,14.87999967,2014,7
57.484,-3.17,2014-07-29,16.21999964,2014,7
57.484,-3.17,2014-07-30,15.41999966,2014,7
57.484,-3.17,2014-07-31,13.81999969,2014,7
57.484,-3.17,2014-08-01,13.10999971,2014,8
57.484,-3.17,2014-08-02,12.09999973,2014,8
57.484,-3.17,2014-08-03,16.23999964,2014,8
57.484,-3.17,2014-08-04,15.29999966,2014,8
57.484,-3.17,2014-08-05,12.68999972,2014,8
57.484,-3.17,2014-08-06,14.86999967,2014,8
57.484,-3.17,2014-08-07,14.23999968,2014,8
57.484,-3.17,2014-08-08,13.80999969,2014,8
57.484,-3.17,2014-08-09,13.3599997,2014,8
57.484,-3.17,2014-08-10,10.38999977,2014,8
57.484,-3.17,2014-08-11,11.44999974,2014,8
57.484,-3.17,2014-08-12,12.53999972,2014,8
57.484,-3.17,2014-08-13,13.2099997,2014,8
57.484,-3.17,2014-08-14,13.02999971,2014,8
57.484,-3.17,2014-08-15,12.07999973,2014,8
57.484,-3.17,2014-08-16,13.17999971,2014,8
57.484,-3.17,2014-08-17,11.51999974,2014,8
57.484,-3.17,2014-08-18,10.80999976,2014,8
57.484,-3.17,2014-08-19,10.23999977,2014,8
57.484,-3.17,2014-08-20,10.38999977,2014,8
57.484,-3.17,2014-08-21,9.689999783,2014,8
57.484,-3.17,2014-08-22,10.42999977,2014,8
57.484,-3.17,2014-08-23,9.999999776,2014,8
57.484,-3.17,2014-08-24,9.499999788,2014,8
57.484,-3.17,2014-08-25,8.369999813,2014,8
57.484,-3.17,2014-08-26,8.599999808,2014,8
57.484,-3.17,2014-08-27,9.159999795,2014,8
57.484,-3.17,2014-08-28,14.25999968,2014,8
57.484,-3.17,2014-08-29,12.33999972,2014,8
57.484,-3.17,2014-08-30,12.79999971,2014,8
57.484,-3.17,2014-08-31,15.22999966,2014,8
57.484,-3.17,2014-09-01,14.28999968,2014,9
57.484,-3.17,2014-09-02,14.06999969,2014,9
57.484,-3.17,2014-09-03,13.6099997,2014,9
57.484,-3.17,2014-09-04,14.98999966,2014,9
57.484,-3.17,2014-09-05,13.67999969,2014,9
57.484,-3.17,2014-09-06,9.479999788,2014,9
57.484,-3.17,2014-09-07,10.33999977,2014,9
57.484,-3.17,2014-09-08,11.94999973,2014,9
57.484,-3.17,2014-09-09,12.04999973,2014,9
57.484,-3.17,2014-09-10,12.79999971,2014,9
57.484,-3.17,2014-09-11,14.86999967,2014,9
57.484,-3.17,2014-09-12,12.62999972,2014,9
57.484,-3.17,2014-09-13,12.39999972,2014,9
57.484,-3.17,2014-09-14,13.2499997,2014,9
57.484,-3.17,2014-09-15,12.48999972,2014,9
57.484,-3.17,2014-09-16,14.68999967,2014,9
57.484,-3.17,2014-09-17,10.30999977,2014,9
57.484,-3.17,2014-09-18,13.18999971,2014,9
57.484,-3.17,2014-09-19,13.05999971,2014,9
57.484,-3.17,2014-09-20,12.48999972,2014,9
57.484,-3.17,2014-09-21,11.12999975,2014,9
57.484,-3.17,2014-09-22,10.40999977,2014,9
57.484,-3.17,2014-09-23,10.67999976,2014,9
57.484,-3.17,2014-09-24,11.50999974,2014,9
57.484,-3.17,2014-09-25,12.98999971,2014,9
57.484,-3.17,2014-09-26,12.21999973,2014,9
57.484,-3.17,2014-09-27,11.78999974,2014,9
57.484,-3.17,2014-09-28,13.64999969,2014,9
57.484,-3.17,2014-09-29,12.19999973,2014,9
57.484,-3.17,2014-09-30,13.2999997,2014,9
57.484,-3.17,2014-10-01,12.06999973,2014,10
57.484,-3.17,2014-10-02,9.819999781,2014,10
57.484,-3.17,2014-10-03,11.82999974,2014,10
57.484,-3.17,2014-10-04,9.009999799,2014,10
57.484,-3.17,2014-10-05,7.419999834,2014,10
57.484,-3.17,2014-10-06,9.739999782,2014,10
57.484,-3.17,2014-10-07,6.849999847,2014,10
57.484,-3.17,2014-10-08,9.359999791,2014,10
57.484,-3.17,2014-10-09,7.659999829,2014,10
57.484,-3.17,2014-10-10,8.539999809,2014,10
57.484,-3.17,2014-10-11,7.949999822,2014,10
57.484,-3.17,2014-10-12,7.559999831,2014,10
57.484,-3.17,2014-10-13,6.369999858,2014,10
57.484,-3.17,2014-10-14,7.849999825,2014,10
57.484,-3.17,2014-10-15,5.909999868,2014,10
57.484,-3.17,2014-10-16,6.989999844,2014,10
57.484,-3.17,2014-10-17,12.20999973,2014,10
57.484,-3.17,2014-10-18,14.61999967,2014,10
57.484,-3.17,2014-10-19,13.04999971,2014,10
57.484,-3.17,2014-10-20,10.21999977,2014,10
57.484,-3.17,2014-10-21,7.089999842,2014,10
57.484,-3.17,2014-10-22,8.51999981,2014,10
57.484,-3.17,2014-10-23,10.88999976,2014,10
57.484,-3.17,2014-10-24,8.239999816,2014,10
57.484,-3.17,2014-10-25,9.479999788,2014,10
57.484,-3.17,2014-10-26,11.58999974,2014,10
57.484,-3.17,2014-10-27,11.77999974,2014,10
57.484,-3.17,2014-10-28,8.9599998,2014,10
57.484,-3.17,2014-10-29,5.259999882,2014,10
57.484,-3.17,2014-10-30,7.879999824,2014,10
57.484,-3.17,2014-10-31,11.79999974,2014,10
57.484,-3.17,2014-11-01,10.22999977,2014,11
57.484,-3.17,2014-11-02,8.609999808,2014,11
57.484,-3.17,2014-11-03,4.059999909,2014,11
57.484,-3.17,2014-11-04,4.359999903,2014,11
57.484,-3.17,2014-11-05,4.519999899,2014,11
57.484,-3.17,2014-11-06,4.679999895,2014,11
57.484,-3.17,2014-11-07,7.069999842,2014,11
57.484,-3.17,2014-11-08,5.089999886,2014,11
57.484,-3.17,2014-11-09,5.519999877,2014,11
57.484,-3.17,2014-11-10,2.839999937,2014,11
57.484,-3.17,2014-11-11,4.299999904,2014,11
57.484,-3.17,2014-11-12,10.19999977,2014,11
57.484,-3.17,2014-11-13,9.709999783,2014,11
57.484,-3.17,2014-11-14,8.229999816,2014,11
57.484,-3.17,2014-11-15,4.579999898,2014,11
57.484,-3.17,2014-11-16,5.759999871,2014,11
57.484,-3.17,2014-11-17,7.409999834,2014,11
57.484,-3.17,2014-11-18,7.969999822,2014,11
57.484,-3.17,2014-11-19,7.819999825,2014,11
57.484,-3.17,2014-11-20,6.199999861,2014,11
57.484,-3.17,2014-11-21,7.459999833,2014,11
57.484,-3.17,2014-11-22,7.489999833,2014,11
57.484,-3.17,2014-11-23,4.539999899,2014,11
57.484,-3.17,2014-11-24,5.129999885,2014,11
57.484,-3.17,2014-11-25,1.549999965,2014,11
57.484,-3.17,2014-11-26,1.889999958,2014,11
57.484,-3.17,2014-11-27,4.539999899,2014,11
57.484,-3.17,2014-11-28,6.429999856,2014,11
57.484,-3.17,2014-11-29,7.939999823,2014,11
57.484,-3.17,2014-11-30,7.199999839,2014,11
57.484,-3.17,2014-12-01,3.439999923,2014,12
57.484,-3.17,2014-12-02,2.369999947,2014,12
57.484,-3.17,2014-12-03,3.699999917,2014,12
57.484,-3.17,2014-12-04,2.589999942,2014,12
57.484,-3.17,2014-12-05,2.399999946,2014,12
57.484,-3.17,2014-12-06,2.199999951,2014,12
57.484,-3.17,2014-12-07,1.469999967,2014,12
57.484,-3.17,2014-12-08,2.389999947,2014,12
57.484,-3.17,2014-12-09,2.749999939,2014,12
57.484,-3.17,2014-12-10,0.87999998,2014,12
57.484,-3.17,2014-12-11,0.549999988,2014,12
57.484,-3.17,2014-12-12,0.489999989,2014,12
57.484,-3.17,2014-12-13,2.479999945,2014,12
57.484,-3.17,2014-12-14,2.529999943,2014,12
57.484,-3.17,2014-12-15,1.179999974,2014,12
57.484,-3.17,2014-12-16,3.259999927,2014,12
57.484,-3.17,2014-12-17,3.459999923,2014,12
57.484,-3.17,2014-12-18,4.729999894,2014,12
57.484,-3.17,2014-12-19,2.839999937,2014,12
57.484,-3.17,2014-12-20,4.409999901,2014,12
57.484,-3.17,2014-12-21,6.189999862,2014,12
57.484,-3.17,2014-12-22,6.409999857,2014,12
57.484,-3.17,2014-12-23,5.269999882,2014,12
57.484,-3.17,2014-12-24,2.099999953,2014,12
57.484,-3.17,2014-12-25,-0.44999999,2014,12
57.484,-3.17,2014-12-26,-2.869999936,2014,12
57.484,-3.17,2014-12-27,-1.649999963,2014,12
57.484,-3.17,2014-12-28,0.89999998,2014,12
57.484,-3.17,2014-12-29,2.189999951,2014,12
57.484,-3.17,2014-12-30,2.309999948,2014,12
57.484,-3.17,2014-12-31,6.039999865,2014,12
57.484,-3.17,2015-01-01,8.779999804,2015,1
57.484,-3.17,2015-01-02,2.68999994,2015,1
57.484,-3.17,2015-01-03,1.729999961,2015,1
57.484,-3.17,2015-01-04,3.699999917,2015,1
57.484,-3.17,2015-01-05,5.79999987,2015,1
57.484,-3.17,2015-01-06,5.999999866,2015,1
57.484,-3.17,2015-01-07,5.209999884,2015,1
57.484,-3.17,2015-01-08,3.939999912,2015,1
57.484,-3.17,2015-01-09,6.129999863,2015,1
57.484,-3.17,2015-01-10,3.239999928,2015,1
57.484,-3.17,2015-01-11,3.899999913,2015,1
57.484,-3.17,2015-01-12,2.469999945,2015,1
57.484,-3.17,2015-01-13,0,2015,1
57.484,-3.17,2015-01-14,1.629999964,2015,1
57.484,-3.17,2015-01-15,1.619999964,2015,1
57.484,-3.17,2015-01-16,-0.229999995,2015,1
57.484,-3.17,2015-01-17,0.45999999,2015,1
57.484,-3.17,2015-01-18,0.629999986,2015,1
57.484,-3.17,2015-01-19,-2.479999945,2015,1
57.484,-3.17,2015-01-20,-2.319999948,2015,1
57.484,-3.17,2015-01-21,0.089999998,2015,1
57.484,-3.17,2015-01-22,-0.629999986,2015,1
57.484,-3.17,2015-01-23,2.119999953,2015,1
57.484,-3.17,2015-01-24,2.799999937,2015,1
57.484,-3.17,2015-01-25,4.829999892,2015,1
57.484,-3.17,2015-01-26,3.369999925,2015,1
57.484,-3.17,2015-01-27,4.709999895,2015,1
57.484,-3.17,2015-01-28,1.479999967,2015,1
57.484,-3.17,2015-01-29,0.109999998,2015,1
57.484,-3.17,2015-01-30,0.349999992,2015,1
57.484,-3.17,2015-01-31,1.109999975,2015,1
57.484,-3.17,2015-02-01,-0.039999999,2015,2
57.484,-3.17,2015-02-02,0.01,2015,2
57.484,-3.17,2015-02-03,-1.399999969,2015,2
57.484,-3.17,2015-02-04,1.239999972,2015,2
57.484,-3.17,2015-02-05,3.309999926,2015,2
57.484,-3.17,2015-02-06,2.639999941,2015,2
57.484,-3.17,2015-02-07,1.989999956,2015,2
57.484,-3.17,2015-02-08,4.00999991,2015,2
57.484,-3.17,2015-02-09,5.329999881,2015,2
57.484,-3.17,2015-02-10,3.989999911,2015,2
57.484,-3.17,2015-02-11,1.559999965,2015,2
57.484,-3.17,2015-02-12,3.729999917,2015,2
57.484,-3.17,2015-02-13,2.099999953,2015,2
57.484,-3.17,2015-02-14,2.459999945,2015,2
57.484,-3.17,2015-02-15,4.349999903,2015,2
57.484,-3.17,2015-02-16,4.4899999,2015,2
57.484,-3.17,2015-02-17,4.339999903,2015,2
57.484,-3.17,2015-02-18,6.959999844,2015,2
57.484,-3.17,2015-02-19,7.16999984,2015,2
57.484,-3.17,2015-02-20,2.949999934,2015,2
57.484,-3.17,2015-02-21,1.189999973,2015,2
57.484,-3.17,2015-02-22,0.90999998,2015,2
57.484,-3.17,2015-02-23,1.77999996,2015,2
57.484,-3.17,2015-02-24,2.439999945,2015,2
57.484,-3.17,2015-02-25,3.699999917,2015,2
57.484,-3.17,2015-02-26,3.55999992,2015,2
57.484,-3.17,2015-02-27,2.809999937,2015,2
57.484,-3.17,2015-02-28,4.879999891,2015,2
57.484,-3.17,2015-03-01,3.57999992,2015,3
57.484,-3.17,2015-03-02,1.079999976,2015,3
57.484,-3.17,2015-03-03,0.929999979,2015,3
57.484,-3.17,2015-03-04,4.00999991,2015,3
57.484,-3.17,2015-03-05,6.68999985,2015,3
57.484,-3.17,2015-03-06,7.569999831,2015,3
57.484,-3.17,2015-03-07,8.9299998,2015,3
57.484,-3.17,2015-03-08,6.429999856,2015,3
57.484,-3.17,2015-03-09,4.819999892,2015,3
57.484,-3.17,2015-03-10,5.239999883,2015,3
57.484,-3.17,2015-03-11,2.139999952,2015,3
57.484,-3.17,2015-03-12,3.939999912,2015,3
57.484,-3.17,2015-03-13,4.92999989,2015,3
57.484,-3.17,2015-03-14,3.479999922,2015,3
57.484,-3.17,2015-03-15,2.409999946,2015,3
57.484,-3.17,2015-03-16,2.879999936,2015,3
57.484,-3.17,2015-03-17,4.709999895,2015,3
57.484,-3.17,2015-03-18,4.879999891,2015,3
57.484,-3.17,2015-03-19,5.38999988,2015,3
57.484,-3.17,2015-03-20,7.089999842,2015,3
57.484,-3.17,2015-03-21,5.81999987,2015,3
57.484,-3.17,2015-03-22,5.959999867,2015,3
57.484,-3.17,2015-03-23,7.009999843,2015,3
57.484,-3.17,2015-03-24,2.659999941,2015,3
57.484,-3.17,2015-03-25,3.979999911,2015,3
57.484,-3.17,2015-03-26,3.409999924,2015,3
57.484,-3.17,2015-03-27,5.119999886,2015,3
57.484,-3.17,2015-03-28,7.399999835,2015,3
57.484,-3.17,2015-03-29,3.899999913,2015,3
57.484,-3.17,2015-03-30,3.459999923,2015,3
